date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:44	5585/5585	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225e1817a7-15d1%22	https://dashboardpack.com/wp-content/plugins/wp-rocket/assets/js/lazyload/12.0/lazyload.min.js	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/wp-rocket/assets/js/lazyload/12.0/lazyload.min.js	(from https://dashboardpack.com/live-demo-preview/)
11:10:44	13964/13964	---M--	200	added ('OK')	application/font-woff	etag:%225c3e0fd1-368c%22	https://dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello.woff?49697320	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello08e1.woff	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:46	23040/23040	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c3e0fd1-5a00%22	https://dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello.ttf?49697320	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello08e1.ttf	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:47	24898/24898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c3e0fd2-6142%22	https://dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello.svg?49697320	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/assets/styles/build/fonts/fontello08e1.svg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:47	50837/50837	---M--	200	added ('OK')	image/jpeg	etag:%225c3e054e-c695%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:48	37519/37519	---M--	200	added ('OK')	image/jpeg	etag:%225c3e054f-928f%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-free.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-free.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:49	50837/50837	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:49	33992/33992	---M--	200	added ('OK')	image/jpeg	etag:%225c3e054f-84c8%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-premium.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-premium.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:50	28312/28312	---M--	200	added ('OK')	image/jpeg	etag:%225c3e0550-6e98%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-reactjs.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-reactjs.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:52	15610/15610	---M--	200	added ('OK')	image/jpeg	etag:%225c3e0551-3cfa%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-angular.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-angular.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:53	2323/2323	---M--	200	added ('OK')	image/png	etag:%225c3e0a2c-913%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/react.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/react.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:53	76401/76401	---M--	200	added ('OK')	image/jpeg	etag:%225c3e0550-12a71%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-vue.jpg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/section-bg-vue.jpg	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:54	1848/1848	---M--	200	added ('OK')	image/png	etag:%225c3e0a29-738%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:55	1844/1844	---M--	200	added ('OK')	image/png	etag:%225c3e0a28-734%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:57	1719/1719	---M--	200	added ('OK')	image/png	etag:%225c3e0a2b-6b7%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:57	1026/1026	---M--	200	added ('OK')	image/png	etag:%225c3e0a2a-402%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:58	2385/2385	---M--	200	added ('OK')	image/png	etag:%225c3e0a29-951%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/sass.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/sass.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:59	1719/1719	URF---	200	added ('OK%20(cached)')	image/png		https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:10:59	1026/1026	URF---	200	added ('OK%20(cached)')	image/png		https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:00	4821/4821	---M--	200	added ('OK')	image/png	etag:%225c3e0a27-12d5%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/react-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/react-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:02	2063/2063	---M--	200	added ('OK')	image/png	etag:%225c3e0a28-80f%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:02	3274/3274	---M--	200	added ('OK')	image/png	etag:%225c3e0a2b-cca%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:03	3006/3006	---M--	200	added ('OK')	image/png	etag:%225c3e0a2d-bbe%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/html-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:04	2063/2063	URF---	200	added ('OK%20(cached)')	image/png		https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/vue-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:04	3274/3274	URF---	200	added ('OK%20(cached)')	image/png		https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/angular-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:05	1349/1349	---M--	200	added ('OK')	image/png	etag:%225c3e0a27-545%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/bootstrap-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:06	3831/3831	---M--	200	added ('OK')	image/png	etag:%225c3e0a2c-ef7%22	https://dashboardpack.com/wp-content/themes/dashboardpack/images/tags/sass-lg.png	/home/apubra/websites/Arch/dashboardpack.com/wp-content/themes/dashboardpack/images/tags/sass-lg.png	(from https://dashboardpack.com/wp-content/themes/dashboardpack/style.css)
11:11:08	884/884	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-374%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-cc-plain.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-cc-plain.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:10	1012/1012	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-3f4%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-visa.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-visa.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:11	4092/4092	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-ffc%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-mastercard.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-mastercard.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:12	21774/21774	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-550e%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-dinersclub.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-dinersclub.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:13	19844/19844	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-4d84%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-maestro.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-maestro.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:14	2052/2052	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-804%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-jcb.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-jcb.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:15	3557/3557	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-de5%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-amex.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-amex.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:16	2818/2818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-b02%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-discover.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-discover.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:17	3064/3064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-bf8%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-visa-electron.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-visa-electron.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:18	1118/1118	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e132c97-45e%22	https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-cc-invalid.svg	/home/apubra/websites/Arch/dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/images/card-cc-invalid.svg	(from https://dashboardpack.com/wp-content/plugins/woocommerce-gateway-paypal-powered-by-braintree/lib/skyverge/woocommerce/payment-gateway/assets/css/frontend/sv-wc-payment-gateway-payment-form.min.css)
11:11:20	72722/-1	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202020%2005:11:18%20GMT	https://dashboardpack.com/live-demo-preview/?livedemo=2386	/home/apubra/websites/Arch/dashboardpack.com/live-demo-preview/index930e.html	(from https://dashboardpack.com/live-demo-preview/)
